"Time_Iter","Outer_Iter","Inner_Iter",   "rms[Rho_0]"   ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,   "rms[RhoEve]"  
          0,           0,         894,      -5.495493178,       -1.27303143,       -2.12554406,       3.293114456,               -32
          0,           0,         895,      -5.493542108,      -1.273012447,      -2.126744756,       3.293113032,               -32
          0,           0,         896,      -5.494411103,      -1.272468078,      -2.122308209,       3.293114321,               -32
          0,           0,         897,      -5.494776708,      -1.273060645,      -2.126218206,       3.293112229,               -32
          0,           0,         898,      -5.492692444,      -1.273254177,      -2.130643489,       3.293111125,               -32
          0,           0,         899,      -5.493339003,      -1.271932008,      -2.120388949,       3.293114108,               -32
          0,           0,         900,      -5.493793278,      -1.271811895,       -2.12103085,       3.293112747,               -32
          0,           0,         901,      -5.494695441,      -1.271861756,      -2.121579207,       3.293111871,               -32
          0,           0,         902,      -5.495688824,      -1.271967833,      -2.120648097,       3.293112044,               -32
          0,           0,         903,      -5.496356198,       -1.27199101,      -2.120873491,       3.293110947,               -32
          0,           0,         904,      -5.496469377,      -1.272008353,      -2.121370913,       3.293109967,               -32
          0,           0,         905,      -5.497288057,      -1.272018782,      -2.121774847,       3.293109023,               -32
          0,           0,         906,      -5.497228751,      -1.272039815,      -2.122266846,       3.293108748,               -32
          0,           0,         907,      -5.497937562,      -1.272051917,      -2.122679007,       3.293108148,               -32
          0,           0,         908,      -5.498377788,      -1.272068303,      -2.123031483,       3.293107838,               -32
          0,           0,         909,      -5.498740099,      -1.272090494,      -2.123265461,       3.293107681,               -32
          0,           0,         910,      -5.499257595,      -1.272119537,      -2.123512351,       3.293107726,               -32
          0,           0,         911,      -5.499309199,      -1.272145625,      -2.123645971,        3.29310767,               -32
          0,           0,         912,      -5.499751106,      -1.272173098,      -2.123761446,       3.293107472,               -32
          0,           0,         913,      -5.499823849,      -1.272210352,      -2.123798281,       3.293107848,               -32
          0,           0,         914,       -5.50019849,      -1.272246541,      -2.123889615,       3.293107699,               -32
          0,           0,         915,      -5.500127824,      -1.272277456,      -2.123887245,       3.293107749,               -32
          0,           0,         916,      -5.500553134,      -1.272321514,      -2.123874935,       3.293108025,               -32
          0,           0,         917,      -5.500415071,      -1.272358201,      -2.123830242,       3.293108082,               -32
          0,           0,         918,      -5.500769648,      -1.272395923,      -2.123841773,       3.293107987,               -32
          0,           0,         919,       -5.50070379,       -1.27243768,       -2.12375567,        3.29310845,               -32
          0,           0,         920,      -5.501300896,       -1.27319432,      -2.123861339,       3.293108121,               -32
          0,           0,         921,      -5.501783117,      -1.273163831,      -2.130289071,        3.29310707,               -32
          0,           0,         922,      -5.501873332,      -1.273137395,       -2.12021735,       3.293110237,               -32
          0,           0,         923,      -5.501718537,      -1.273094464,      -2.120187547,       3.293109541,               -32
          0,           0,         924,       -5.49966323,      -1.272967962,      -2.121974246,       3.293112572,               -32
          0,           0,         925,      -5.498505138,      -1.273461468,      -2.134381838,       3.293108738,               -32
          0,           0,         926,      -5.498840064,      -1.272314208,      -2.120046369,       3.293114586,               -32
          0,           0,         927,       -5.49898069,       -1.27216474,      -2.120863203,       3.293112455,               -32
          0,           0,         928,       -5.49915045,      -1.272214542,      -2.120958581,       3.293112361,               -32
          0,           0,         929,      -5.499032297,      -1.272191469,       -2.12122654,       3.293111374,               -32
          0,           0,         930,      -5.499151661,      -1.272235811,      -2.121258116,       3.293111224,               -32
          0,           0,         931,        -5.4990121,      -1.272246694,       -2.12119006,       3.293111065,               -32
          0,           0,         932,      -5.499108475,      -1.272289532,      -2.121243717,       3.293110889,               -32
          0,           0,         933,      -5.498810229,       -1.27231523,      -2.121183914,       3.293110638,               -32
          0,           0,         934,      -5.498935653,      -1.272352531,      -2.121128258,       3.293110503,               -32
          0,           0,         935,      -5.499541357,      -1.272389984,      -2.120403144,       3.293110741,               -32
          0,           0,         936,      -5.499732387,      -1.272436175,      -2.120656937,       3.293110492,               -32
          0,           0,         937,      -5.499853123,      -1.272470781,      -2.120619883,       3.293110323,               -32
          0,           0,         938,       -5.49973795,      -1.272494677,      -2.120784957,       3.293110632,               -32
          0,           0,         939,      -5.499836615,      -1.272528631,      -2.120840706,       3.293110493,               -32
          0,           0,         940,      -5.499657945,      -1.272549621,      -2.120907788,       3.293110487,               -32
          0,           0,         941,      -5.499747428,      -1.272581693,       -2.12087743,       3.293110409,               -32
          0,           0,         942,      -5.499814677,      -1.273309789,      -2.118612213,       3.293109661,               -32
          0,           0,         943,      -5.499787379,      -1.273286372,      -2.129727224,       3.293107958,               -32
          0,           0,         944,      -5.499640364,      -1.273228566,        -2.1148367,       3.293112565,               -32
          0,           0,         945,      -5.499768797,      -1.273523783,      -2.116501843,       3.293109677,               -32
          0,           0,         946,      -5.501462176,      -1.273437692,      -2.115051903,       3.293110727,               -32
          0,           0,         947,      -5.499705994,      -1.273899695,      -2.130867693,       3.293109372,               -32
          0,           0,         948,      -5.499763963,      -1.273598577,      -2.116436658,       3.293114869,               -32
          0,           0,         949,      -5.499807983,      -1.273646782,      -2.120585023,       3.293110613,               -32
          0,           0,         950,      -5.501026916,      -1.273423301,      -2.118582046,       3.293112849,               -32
          0,           0,         951,      -5.501527647,      -1.273277345,      -2.120784645,       3.293111652,               -32
          0,           0,         952,      -5.502389021,      -1.273114515,      -2.120082532,       3.293113951,               -32
          0,           0,         953,      -5.502934668,      -1.273017485,      -2.120922598,       3.293114358,               -32
          0,           0,         954,      -5.503535518,      -1.272958837,      -2.120566072,       3.293115894,               -32
          0,           0,         955,      -5.504438454,      -1.272921836,        -2.1207631,       3.293118876,               -32
          0,           0,         956,      -5.504972833,      -1.272951386,      -2.121186534,       3.293119951,               -32
          0,           0,         957,      -5.505586349,      -1.272966605,      -2.121139251,       3.293119864,               -32
          0,           0,         958,      -5.505878488,      -1.272984846,      -2.121185907,       3.293120386,               -32
          0,           0,         959,      -5.505811692,      -1.273020095,      -2.121085415,       3.293121171,               -32
          0,           0,         960,      -5.506449888,      -1.273086615,      -2.121225791,       3.293121272,               -32
          0,           0,         961,      -5.506725735,      -1.273151346,      -2.121209133,       3.293121602,               -32
          0,           0,         962,      -5.506905088,       -1.27322819,      -2.121165538,       3.293122189,               -32
          0,           0,         963,      -5.507348715,      -1.273304076,      -2.121196661,       3.293122137,               -32
          0,           0,         964,      -5.508216699,      -1.273380354,      -2.120483805,       3.293122603,               -32
          0,           0,         965,       -5.50876304,      -1.273434311,      -2.120509286,       3.293122468,               -32
          0,           0,         966,      -5.509352523,      -1.273625127,      -2.120448466,       3.293122119,               -32
          0,           0,         967,      -5.509477727,      -1.273778843,      -2.120534965,       3.293122443,               -32
          0,           0,         968,      -5.509261138,      -1.273800521,      -2.120837285,       3.293123327,               -32
          0,           0,         969,      -5.509588298,      -1.273970496,      -2.120774745,       3.293122815,               -32
          0,           0,         970,      -5.509227325,      -1.274084841,      -2.120780286,       3.293122951,               -32
          0,           0,         971,      -5.508815867,      -1.274825516,      -2.121432247,       3.293121021,               -32
          0,           0,         972,      -5.509017866,      -1.274680474,      -2.121686627,       3.293122598,               -32
          0,           0,         973,      -5.508887481,      -1.274606813,      -2.122006206,       3.293122818,               -32
          0,           0,         974,      -5.508277282,      -1.274587036,      -2.122107587,       3.293122243,               -32
          0,           0,         975,      -5.508378516,      -1.274607171,      -2.122228928,       3.293122067,               -32
          0,           0,         976,      -5.508177387,      -1.274635122,      -2.122263986,       3.293121814,               -32
          0,           0,         977,      -5.508101179,      -1.274677808,      -2.122173457,       3.293121468,               -32
          0,           0,         978,      -5.507619179,      -1.274738614,      -2.122045864,       3.293121762,               -32
          0,           0,         979,      -5.507460367,      -1.274794116,      -2.121936218,       3.293121319,               -32
          0,           0,         980,       -5.50693972,      -1.274861031,      -2.121736906,       3.293121384,               -32
          0,           0,         981,      -5.506145751,       -1.27491546,      -2.121539805,       3.293121514,               -32
          0,           0,         982,      -5.506049247,       -1.27499092,      -2.121384263,       3.293121411,               -32
          0,           0,         983,      -5.506766974,      -1.275049601,      -2.120298115,       3.293122627,               -32
          0,           0,         984,         -5.506832,       -1.27507666,      -2.120383054,       3.293122268,               -32
          0,           0,         985,      -5.506343057,      -1.275138609,      -2.120455495,       3.293121542,               -32
          0,           0,         986,      -5.506332201,      -1.275188631,      -2.120583805,       3.293120929,               -32
          0,           0,         987,      -5.505535547,      -1.275256208,      -2.120756617,        3.29312134,               -32
          0,           0,         988,      -5.505302425,      -1.275331947,      -2.120730075,       3.293120763,               -32
          0,           0,         989,      -5.504472005,      -1.275387286,      -2.120675207,       3.293120889,               -32
          0,           0,         990,      -5.504233846,      -1.275455019,      -2.120480168,        3.29312059,               -32
          0,           0,         991,      -5.503314995,      -1.275535596,      -2.120410326,       3.293121038,               -32
          0,           0,         992,      -5.502879402,      -1.275595901,      -2.120224134,       3.293120589,               -32
          0,           0,         993,      -5.501812724,       -1.27567183,      -2.119972286,       3.293121176,               -32
          0,           0,         994,      -5.501262248,      -1.275731655,      -2.119803207,       3.293120688,               -32
          0,           0,         995,      -5.500068191,      -1.275797916,      -2.119533466,       3.293121051,               -32
          0,           0,         996,      -5.500605882,      -1.275875397,      -2.119222867,       3.293121753,               -32
          0,           0,         997,      -5.499964654,      -1.275911854,      -2.119384889,       3.293121481,               -32
          0,           0,         998,      -5.498914282,        -1.2759646,      -2.119238911,       3.293120741,               -32
          0,           0,         999,      -5.498010097,      -1.276025312,      -2.119146442,       3.293120468,               -32
          0,           0,        1000,      -5.497055901,      -1.276072121,      -2.118978864,       3.293120828,               -32
          0,           0,        1001,      -5.496258763,      -1.276130809,      -2.118702606,       3.293120132,               -32
          0,           0,        1002,      -5.494958002,      -1.276200873,      -2.118345576,       3.293121232,               -32
          0,           0,        1003,      -5.494109052,      -1.276238892,      -2.118071532,       3.293119734,               -32
          0,           0,        1004,      -5.492861836,      -1.276305543,      -2.117720019,       3.293121606,               -32
          0,           0,        1005,      -5.492024134,      -1.276351366,      -2.117138792,       3.293118882,               -32
          0,           0,        1006,      -5.491662884,       -1.27641153,      -2.116440351,       3.293123077,               -32
          0,           0,        1007,       -5.49099805,      -1.276416759,      -2.115568193,       3.293116537,               -32
          0,           0,        1008,      -5.489733885,       -1.27652723,      -2.116108504,       3.293128704,               -32
          0,           0,        1009,       -5.48870674,      -1.276406208,      -2.113836535,       3.293109378,               -32
          0,           0,        1010,      -5.487443361,      -1.276823214,      -2.117167464,       3.293166075,               -32
          0,           0,        1011,      -5.485663844,      -1.269777478,      -2.059598141,        3.29319516,               -32
          0,           0,        1012,       -5.48789863,      -1.274748429,      -1.807481532,       3.300928118,               -32
          0,           0,        1013,      -5.486971529,      -1.255167463,      -1.798246081,       3.307057785,               -32
          0,           0,        1014,      -5.486370691,      -1.063572563,       -1.91292725,       3.363104457,               -32
          0,           0,        1015,      -5.488966826,      -1.052949095,      -1.896533631,       3.361769399,               -32
          0,           0,        1016,      -5.489285586,      -1.108874359,      -1.838490728,       3.061780849,               -32
          0,           0,        1017,      -5.491934561,       -1.13000234,      -1.999220711,       3.049523239,               -32
          0,           0,        1018,      -5.492173463,      -1.078564287,      -1.860949895,       3.074244982,               -32
          0,           0,        1019,       -5.49380484,      -1.093017284,      -1.948606897,       3.046206681,               -32
          0,           0,        1020,      -5.476195262,      -1.086350221,      -1.946810216,       3.036551997,               -32
          0,           0,        1021,      -5.476431374,      -1.090314015,      -1.985526428,       3.028723114,               -32
          0,           0,        1022,      -5.475714855,      -1.081203757,      -1.992201442,         3.0233697,               -32
          0,           0,        1023,      -5.477222333,      -1.089088466,      -1.999211128,       3.018190909,               -32
          0,           0,        1024,      -5.474291475,      -1.085308855,      -2.001584713,       3.013629672,               -32
          0,           0,        1025,      -5.475363642,      -1.091010178,      -2.002442399,       3.010859031,               -32
          0,           0,        1026,      -5.475835733,      -1.444425911,      -2.051446412,       2.927084958,               -32
          0,           0,        1027,      -5.466019761,      -1.477991104,      -2.083852798,       2.948647072,               -32
          0,           0,        1028,      -5.469489115,      -1.480380372,      -1.628798313,       3.085157939,               -32
          0,           0,        1029,      -5.483320952,      -1.446176349,       -1.62386143,       3.010498535,               -32
          0,           0,        1030,      -5.473016167,      -1.427549379,      -1.641536564,       3.028520231,               -32
          0,           0,        1031,      -5.475001666,      -1.486387103,      -2.234050579,       2.900108074,               -32
          0,           0,        1032,      -5.460094056,      -1.528396361,      -2.171025582,       2.883818053,               -32
          0,           0,        1033,      -5.464754813,      -1.517973773,      -1.840119122,       2.985534212,               -32
          0,           0,        1034,      -5.479062829,      -1.510948916,      -1.819945991,       2.930729909,               -32
          0,           0,        1035,      -5.485604157,      -1.495047744,      -1.818930607,       2.949190333,               -32
          0,           0,        1036,      -5.480329104,      -1.535268053,      -1.818839998,       2.978235689,               -32
          0,           0,        1037,      -5.484279736,      -1.554666756,      -1.807207519,       3.028596223,               -32
          0,           0,        1038,      -5.484166687,      -1.585566558,      -1.792960773,       2.865245722,               -32
          0,           0,        1039,      -5.469320356,      -1.618437274,      -1.750429832,       3.017437914,               -32
          0,           0,        1040,      -5.476030734,      -1.376632911,      -1.188985976,       3.400350365,               -32
          0,           0,        1041,       -5.48694242,      -1.253482768,      -1.179142803,       3.380846951,               -32
          0,           0,        1042,      -5.484048379,      -1.469373003,       -1.36234818,       2.954933044,               -32
          0,           0,        1043,      -5.480663614,      -1.564400538,      -1.441599038,       3.348467828,               -32
          0,           0,        1044,      -5.475027757,      -1.665020248,      -1.470453526,       2.978001139,               -32
          0,           0,        1045,      -5.483009427,      -1.432547584,     -0.3689620409,       3.740823865,               -32
          0,           0,        1046,      -5.480969451,      -1.422183211,     -0.3246032369,       3.627794439,               -32
          0,           0,        1047,      -5.484703977,      -1.405618798,     -0.3358349782,       3.628815567,               -32
          0,           0,        1048,      -5.482057059,      -1.353063701,     -0.1957750455,       3.459870672,               -32
          0,           0,        1049,      -5.474904894,      -1.340495263,     -0.4475705396,       3.582035002,               -32
          0,           0,        1050,      -5.476856878,      -1.374654834,     -0.4503815917,       3.880940046,               -32
          0,           0,        1051,       -5.48624096,      -1.341638616,     -0.4572232439,       3.920774479,               -32
          0,           0,        1052,      -5.473855374,      -1.368729129,     -0.4664807582,       3.882976352,               -32
          0,           0,        1053,       -5.48050139,      -1.272118815,      -0.366102894,       3.888515413,               -32
          0,           0,        1054,      -5.479744774,      -1.248261972,     -0.3691901407,       3.891801956,               -32
          0,           0,        1055,      -5.476259518,      -1.268965112,     -0.3552693608,       3.889341923,               -32
          0,           0,        1056,      -5.475653895,      -1.266577447,     -0.3575895445,       3.859295211,               -32
          0,           0,        1057,      -5.466514218,      -1.469446762,     -0.4584118748,       3.895326336,               -32
          0,           0,        1058,      -5.474869805,      -1.388226475,      -0.363272843,        3.88398425,               -32
          0,           0,        1059,      -5.478845826,      -1.336226255,     -0.3521676139,       3.860150947,               -32
          0,           0,        1060,      -5.477898692,      -1.364013544,     -0.3525455769,       3.873424228,               -32
          0,           0,        1061,       -5.48356884,      -1.351045026,     -0.3495731366,       3.857504692,               -32
          0,           0,        1062,       -5.47487949,      -1.274916717,     -0.4347482259,       3.879799338,               -32
          0,           0,        1063,         -5.470975,      -1.200198136,     -0.2486001546,         3.8528237,               -32
          0,           0,        1064,      -5.474305081,      -1.198912793,      -0.249131337,       3.863123347,               -32
          0,           0,        1065,      -5.476942433,      -1.183941646,     -0.2511623843,       3.855992918,               -32
          0,           0,        1066,      -5.471591243,      -1.202127612,     -0.2539886988,       3.863687693,               -32
          0,           0,        1067,      -5.482419678,      -1.190114475,       -0.25116729,       3.864934025,               -32
          0,           0,        1068,      -5.467422692,       -1.19955733,     -0.2550207354,       3.868858186,               -32
          0,           0,        1069,      -5.477513282,      -1.169195435,      -0.253469743,        3.85414969,               -32
          0,           0,        1070,      -5.463961088,      -1.165885035,     -0.2549086042,       3.853082159,               -32
          0,           0,        1071,       -5.45491811,      -1.201375303,     -0.2491732716,       3.877039502,               -32
          0,           0,        1072,      -5.466093046,      -1.171170088,     -0.2450601053,        3.89605499,               -32
          0,           0,        1073,      -5.465329568,      -1.208421308,      -0.248489391,       3.891462523,               -32
          0,           0,        1074,      -5.470938514,      -1.198347978,       -0.23978204,       3.854485644,               -32
          0,           0,        1075,      -5.466231678,      -1.202701809,     -0.2625882905,       3.865419408,               -32
          0,           0,        1076,      -5.465397087,      -1.190524872,     -0.2646878671,       3.873629373,               -32
          0,           0,        1077,      -5.457631535,      -1.209529144,     -0.2611400281,       3.882170173,               -32
          0,           0,        1078,      -5.463639099,      -1.188130135,     -0.2681855245,        3.85088109,               -32
          0,           0,        1079,      -5.457471679,      -1.212970414,     -0.2674941148,       3.864799176,               -32
          0,           0,        1080,      -5.466062361,      -1.118551443,     -0.4333992311,       3.876438982,               -32
          0,           0,        1081,      -5.452271976,      -1.234056803,     -0.2067874926,       3.865023717,               -32
          0,           0,        1082,      -5.458648113,      -1.189476331,     -0.2299740138,       3.859099027,               -32
          0,           0,        1083,      -5.459139987,      -1.216825545,     -0.5082159543,       3.896777444,               -32
          0,           0,        1084,      -5.454015818,      -1.254991883,     -0.3482735521,       3.915323597,               -32
          0,           0,        1085,      -5.451113426,      -1.237879052,     -0.3509105074,       3.881294438,               -32
          0,           0,        1086,      -5.445554621,      -1.239663731,     -0.3523809788,       3.896902955,               -32
          0,           0,        1087,      -5.441595269,      -1.250282419,     -0.3558729007,       3.880460958,               -32
          0,           0,        1088,      -5.456023437,      -1.156674234,     -0.2979305206,       3.882770624,               -32
          0,           0,        1089,      -5.455181465,       -1.12774284,     -0.2966723572,       3.866644926,               -32
          0,           0,        1090,      -5.453002231,      -1.133287195,     -0.2926264101,       3.861063387,               -32
          0,           0,        1091,      -5.447296446,       -1.22660229,      -0.446078267,       3.880132546,               -32
          0,           0,        1092,      -5.444104677,      -1.494699387,     -0.7984180045,       3.838200737,               -32
          0,           0,        1093,      -5.454019526,      -1.452115649,      -1.066210156,       3.842340099,               -32
          0,           0,        1094,      -5.456450667,       -1.60883579,     -0.7982879065,       3.842316953,               -32
          0,           0,        1095,      -5.453484362,      -1.631980593,     -0.7620125235,       3.833054137,               -32
          0,           0,        1096,      -5.462521927,      -1.637395587,     -0.7404060032,       3.828971808,               -32
          0,           0,        1097,      -5.457935591,      -1.622401375,      -0.738657329,       3.830456882,               -32
          0,           0,        1098,       -5.46114787,      -1.638032944,      -0.730458741,       3.831368857,               -32
          0,           0,        1099,      -5.453897698,      -1.629853803,     -0.8077216223,       3.857476309,               -32
          0,           0,        1100,      -5.457676541,       -1.58988091,     -0.7270768924,       3.854847124,               -32
          0,           0,        1101,      -5.458817329,      -1.592689642,     -0.6797545791,       3.848012413,               -32
          0,           0,        1102,      -5.463787636,      -1.530968821,     -0.7999591113,       3.873901361,               -32
          0,           0,        1103,      -5.467730991,      -1.435744617,       -1.11104987,       3.847394183,               -32
          0,           0,        1104,      -5.467016302,      -1.110741872,     -0.4941721704,       3.847098955,               -32
          0,           0,        1105,      -5.465782747,      -1.183230688,     -0.6678120371,       3.836533225,               -32
          0,           0,        1106,      -5.467753573,      -1.103071655,     -0.5510255867,       3.842192867,               -32
          0,           0,        1107,      -5.456740116,      -1.091005588,      -0.525664755,       3.853900097,               -32
          0,           0,        1108,      -5.457310838,     -0.7987546272,      -0.120307899,       3.867485127,               -32
          0,           0,        1109,      -5.448852676,     -0.9065916306,      -0.280471742,       3.842987491,               -32
          0,           0,        1110,       -5.44894657,     -0.9573991451,     -0.3688696007,       3.831967846,               -32
          0,           0,        1111,      -5.446036418,     -0.9767821848,     -0.4571335493,       3.836920617,               -32
          0,           0,        1112,      -5.450162257,      -1.158407273,     -0.6251647525,       3.842625107,               -32
          0,           0,        1113,      -5.453683887,     -0.7926347283,     -0.1465883459,       3.906422547,               -32
          0,           0,        1114,       -5.44608444,      -1.064837727,     -0.6080742085,       3.855681028,               -32
          0,           0,        1115,      -5.446886291,      -1.064171923,     -0.5452471294,       3.841836077,               -32
          0,           0,        1116,      -5.457551074,      -1.056365023,     -0.5723047914,       3.847027451,               -32
          0,           0,        1117,      -5.466793044,      -1.025183907,     -0.4295873281,       3.847032667,               -32
          0,           0,        1118,       -5.47796364,      -1.026883236,     -0.4327655957,       3.844804998,               -32
          0,           0,        1119,      -5.479023884,      -1.150030282,      -0.283740322,       3.839897634,               -32
          0,           0,        1120,      -5.487391102,      -1.063157226,     -0.2066244446,       3.854176674,               -32
          0,           0,        1121,      -5.465031331,      -1.261067981,     -0.4152566189,       3.842944567,               -32
          0,           0,        1122,      -5.474230751,      -1.007054177,     -0.1527894953,       3.868750307,               -32
          0,           0,        1123,      -5.463300083,      -1.018295019,     -0.1528180853,       3.845800751,               -32
          0,           0,        1124,      -5.458707468,      -1.247913661,     -0.4235822741,       3.857272876,               -32
          0,           0,        1125,      -5.455365736,      -1.134826093,     -0.2914523895,       3.840833218,               -32
          0,           0,        1126,      -5.448860248,      -1.170240936,     -0.3194575382,       3.846993113,               -32
          0,           0,        1127,      -5.450164976,      -1.142160369,      -0.282351538,        3.83187438,               -32
          0,           0,        1128,       -5.44562429,      -1.205122227,     -0.3570703092,       3.835235795,               -32
          0,           0,        1129,      -5.436596405,      -1.231205006,     -0.3896383162,        3.83541629,               -32
          0,           0,        1130,      -5.424893582,      -1.254567794,     -0.3256977091,        3.84286392,               -32
          0,           0,        1131,      -5.433368154,      -1.359989399,     -0.1839803013,       3.840385458,               -32
          0,           0,        1132,      -5.461398083,      -1.530024168,     -0.5899033118,       3.882868558,               -32
          0,           0,        1133,      -5.431786065,      -1.439262394,     -0.4937211164,       3.842417431,               -32
          0,           0,        1134,      -5.453796768,      -1.565262308,     -0.3512772863,         3.8446246,               -32
          0,           0,        1135,      -5.466062594,      -1.492653785,      -0.454171655,       3.845989569,               -32
          0,           0,        1136,      -5.459014086,      -1.480408914,     -0.3591142142,       3.832388701,               -32
          0,           0,        1137,      -5.463342011,      -1.509819278,     -0.3725496705,       3.832985231,               -32
          0,           0,        1138,      -5.466855934,      -1.559420923,     -0.4936820289,       3.837462257,               -32
          0,           0,        1139,      -5.461000358,      -1.538352655,     -0.4072545215,       3.834497178,               -32
          0,           0,        1140,      -5.462538892,      -1.639928943,     -0.5297329007,       3.844259066,               -32
          0,           0,        1141,      -5.465742725,      -1.579347655,     -0.4099395809,       3.835490432,               -32
          0,           0,        1142,      -5.463615246,      -1.625818907,      -0.517761813,       3.841087626,               -32
          0,           0,        1143,       -5.45960887,      -1.566529113,      -0.434173888,       3.839030149,               -32
          0,           0,        1144,      -5.462374592,      -1.687454612,     -0.5564827011,       3.854184182,               -32
          0,           0,        1145,      -5.465125834,      -1.612423688,     -0.4353685606,       3.839593712,               -32
          0,           0,        1146,      -5.465035943,      -1.626078566,     -0.5075702514,       3.836968609,               -32
          0,           0,        1147,      -5.465441856,      -1.635156362,     -0.4688393839,       3.834898924,               -32
          0,           0,        1148,      -5.466493585,      -1.659919373,     -0.5221799994,       3.836273594,               -32
          0,           0,        1149,       -5.46680372,      -1.665082103,      -0.482896661,       3.834047206,               -32
          0,           0,        1150,      -5.467642631,      -1.718441525,      -1.203868939,       3.826339037,               -32
          0,           0,        1151,      -5.470838039,      -1.724249112,      -1.147706214,       3.830801819,               -32
          0,           0,        1152,      -5.473481035,      -1.739269083,        -1.3049626,         3.8237885,               -32
          0,           0,        1153,       -5.47290687,      -1.734852288,      -1.217162262,       3.827517177,               -32
          0,           0,        1154,      -5.474228214,      -1.749430513,      -1.291604781,         3.8232268,               -32
          0,           0,        1155,      -5.473553714,      -1.743421041,      -1.214194774,       3.825750783,               -32
          0,           0,        1156,      -5.474452201,       -1.75189498,      -1.276713492,        3.82370853,               -32
          0,           0,        1157,      -5.476112323,      -1.752244306,      -1.222241547,       3.825194475,               -32
          0,           0,        1158,      -5.474840699,      -1.750956853,      -1.260577919,        3.82521696,               -32
          0,           0,        1159,      -5.478540607,      -1.715044564,      -1.137748064,       3.831777632,               -32
          0,           0,        1160,      -5.477144892,      -1.724059184,      -1.254482728,       3.836069975,               -32
          0,           0,        1161,      -5.481699728,      -1.445690442,      -1.055173786,       3.862655002,               -32
          0,           0,        1162,      -5.481296367,      -1.465835313,      -1.089570997,        3.86605569,               -32
          0,           0,        1163,      -5.480337395,      -1.433689141,      -1.066094605,       3.854404413,               -32
          0,           0,        1164,       -5.48637918,      -1.755236137,      -1.532937433,       3.826871714,               -32
          0,           0,        1165,      -5.483596934,      -1.719771135,      -1.486343182,       3.830346423,               -32
          0,           0,        1166,      -5.490781959,      -1.739090942,       -1.48838231,       3.827340802,               -32
          0,           0,        1167,      -5.479749971,       -1.70038297,      -1.465090222,       3.830974909,               -32
          0,           0,        1168,      -5.492238157,      -1.735219153,      -1.494907941,       3.829553727,               -32
          0,           0,        1169,      -5.488281266,      -1.704581747,      -1.469688198,       3.829662424,               -32
          0,           0,        1170,      -5.491907504,      -1.709438341,      -1.500014879,       3.823992872,               -32
          0,           0,        1171,      -5.491728599,      -1.709633988,      -1.464902484,       3.827522229,               -32
          0,           0,        1172,      -5.496891357,      -1.764169691,       -1.52770373,        3.83062206,               -32
          0,           0,        1173,      -5.491365764,      -1.769867118,      -1.520954389,       3.828736743,               -32
          0,           0,        1174,       -5.49815325,      -1.783347076,      -1.525603539,       3.832204401,               -32
          0,           0,        1175,      -5.490454036,      -1.773485254,      -1.395831209,       3.872222115,               -32
          0,           0,        1176,      -5.490811052,      -1.769139676,      -1.426336377,       3.867085737,               -32
          0,           0,        1177,      -5.490942705,       -1.69209999,      -1.437034246,       3.839585613,               -32
          0,           0,        1178,        -5.4945174,      -1.680898881,      -1.421317553,       3.837218773,               -32
          0,           0,        1179,       -5.49695897,      -1.729249233,      -1.652238893,       3.827671254,               -32
          0,           0,        1180,      -5.498976476,      -1.731071045,      -1.641782278,        3.82610447,               -32
          0,           0,        1181,      -5.501014516,      -1.777102159,      -1.640087729,       3.825639533,               -32
          0,           0,        1182,      -5.501375708,      -1.569302197,      -1.615284256,       3.856437657,               -32
          0,           0,        1183,      -5.505160872,      -1.580675737,       -1.61723951,       3.850096557,               -32
          0,           0,        1184,      -5.505609019,      -1.569655679,      -1.631981212,       3.857309349,               -32
          0,           0,        1185,      -5.504159641,      -1.491814533,       -1.30064676,       3.833060339,               -32
          0,           0,        1186,      -5.504132851,      -1.127287456,      -0.960735071,       3.851333264,               -32
          0,           0,        1187,      -5.507488517,      -1.106418214,     -0.9342758428,       3.850127665,               -32
          0,           0,        1188,      -5.505894888,      -1.190875059,     -0.9665468659,       3.827251682,               -32
          0,           0,        1189,      -5.503525614,      -1.179850358,     -0.9433122626,       3.826126395,               -32
          0,           0,        1190,      -5.502993693,      -1.217297086,      -1.039199302,       3.824954065,               -32
          0,           0,        1191,      -5.507155974,      -1.155398988,     -0.9593140562,       3.826050032,               -32
          0,           0,        1192,      -5.508883638,      -1.173694727,     -0.9897997071,       3.823307121,               -32
          0,           0,        1193,      -5.508558515,      -1.216307584,      -1.033693954,       3.831053129,               -32
          0,           0,        1194,      -5.509321263,      -1.346579428,      -1.202385545,       3.835586604,               -32
          0,           0,        1195,      -5.506924292,      -1.302202811,      -1.141622975,       3.831863236,               -32
          0,           0,        1196,      -5.509210582,      -1.314606301,       -1.16028429,       3.833203409,               -32
          0,           0,        1197,      -5.510411875,      -1.478163326,      -1.383316028,       3.830340981,               -32
          0,           0,        1198,      -5.510448496,      -1.297027553,      -1.018719063,       3.822332312,               -32
          0,           0,        1199,      -5.511395279,      -1.239651021,     -0.9441035107,       3.822122277,               -32
          0,           0,        1200,      -5.512505708,      -1.263725055,     -0.9714551439,       3.821690217,               -32
          0,           0,        1201,      -5.511605078,      -1.270982285,      -1.085785606,       3.826654711,               -32
          0,           0,        1202,      -5.512446596,      -1.337932776,      -1.214486774,       3.828713621,               -32
